City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
523,Sabang,ID,2022-04-18 00:04:57,5.8933,95.3214,83.08,71,89,6.29,overcast clouds
524,Korla,CN,2022-04-18 00:04:57,41.7597,86.1469,54.28,17,1,7.94,clear sky
525,Zhangjiakou,CN,2022-04-18 00:04:58,40.81,114.8794,50.7,45,15,4.25,few clouds
526,Talnakh,RU,2022-04-18 00:04:58,69.4865,88.3972,4.21,96,100,4.83,light snow
527,Moerai,PF,2022-04-18 00:04:58,-22.4333,-151.3333,79.56,71,4,3.78,clear sky
528,Margate,GB,2022-04-18 00:01:38,51.3813,1.3862,53.69,78,100,3.0,overcast clouds
529,Naze,JP,2022-04-18 00:04:59,28.3667,129.4833,65.46,58,44,6.73,scattered clouds
530,Nioro,GM,2022-04-18 00:04:59,13.35,-15.75,78.69,44,8,8.46,clear sky
531,Goldap,PL,2022-04-18 00:04:59,54.3063,22.3036,31.6,74,18,6.08,few clouds
532,Burnie,AU,2022-04-18 00:04:59,-41.0667,145.9167,59.04,79,100,7.56,overcast clouds
533,Vanavara,RU,2022-04-18 00:05:00,60.34,102.2797,35.82,76,90,11.77,overcast clouds
534,Ossora,RU,2022-04-18 00:05:00,59.2353,163.0719,29.34,75,28,1.3,scattered clouds
535,Santarem,BR,2022-04-18 00:01:40,-2.4431,-54.7083,74.52,98,100,2.39,moderate rain
536,Oistins,BB,2022-04-18 00:05:00,13.0667,-59.5333,78.89,73,75,18.41,broken clouds
537,Hengshui,CN,2022-04-18 00:05:01,37.7322,115.7011,58.3,34,81,3.96,broken clouds
538,Worcester,US,2022-04-18 00:00:27,42.3334,-71.8328,43.23,51,66,5.01,broken clouds
539,Algiers,DZ,2022-04-18 00:01:26,36.7525,3.042,49.82,100,0,3.44,clear sky
540,Waipawa,NZ,2022-04-18 00:05:01,-41.4122,175.5153,59.22,63,65,13.82,broken clouds
541,Newport,GB,2022-04-18 00:00:02,51.5877,-2.9984,51.91,85,74,10.56,broken clouds
542,Madimba,TZ,2022-04-18 00:05:02,-10.4,40.3333,74.25,95,9,7.81,light rain
543,Tura,IN,2022-04-18 00:05:03,25.5198,90.2201,67.84,86,0,5.01,light rain
544,Honjo,JP,2022-04-18 00:05:04,36.2333,139.1833,56.95,62,67,2.44,light rain
545,Malatya,TR,2022-04-18 00:05:04,38.5,38.0,46.45,57,75,2.3,broken clouds
546,Lazurne,UA,2022-04-18 00:06:05,46.084,32.5295,42.13,92,100,21.34,light rain
547,Zlatica,ME,2022-04-18 00:06:05,43.1146,19.2668,27.46,96,100,8.43,light snow
548,Ugento,IT,2022-04-18 00:06:05,39.9263,18.1574,52.47,86,100,18.97,overcast clouds
549,Carauari,BR,2022-04-18 00:06:06,-4.8828,-66.8958,74.97,98,97,2.95,overcast clouds
550,Yelizovo,RU,2022-04-18 00:06:06,53.1873,158.3805,35.74,43,75,4.47,broken clouds
551,Zyryanka,RU,2022-04-18 00:06:06,65.75,150.85,18.32,89,100,6.08,overcast clouds
552,Posse,BR,2022-04-18 00:05:40,-14.0931,-46.3694,71.28,76,69,7.54,broken clouds
553,Tabas,IR,2022-04-18 00:06:07,33.5959,56.9244,62.49,42,67,8.95,broken clouds
554,Venado Tuerto,AR,2022-04-18 00:06:07,-33.7456,-61.9688,62.76,62,15,7.63,few clouds
555,Tenenkou,ML,2022-04-18 00:06:07,14.4572,-4.9169,82.89,14,17,9.98,few clouds
556,Tocopilla,CL,2022-04-18 00:06:08,-22.092,-70.1979,63.91,78,22,4.72,few clouds
557,Chake Chake,TZ,2022-04-18 00:06:08,-5.2459,39.7666,77.47,89,62,8.23,light rain
558,Concepcion,CL,2022-04-18 00:01:20,-36.827,-73.0498,53.38,90,81,3.2,broken clouds
559,Mabaruma,GY,2022-04-18 00:06:08,8.2,-59.7833,73.83,89,33,4.54,scattered clouds
560,Vuktyl,RU,2022-04-18 00:06:09,63.8567,57.3094,24.89,96,70,6.38,broken clouds
561,Surt,LY,2022-04-18 00:06:09,31.2089,16.5887,60.91,76,0,10.98,clear sky
562,Buta,CD,2022-04-18 00:06:09,2.7858,24.73,69.6,98,98,2.37,light rain
563,Molina,CL,2022-04-18 00:06:10,-35.1167,-71.2833,58.91,55,18,0.96,few clouds
564,Qaqortoq,GL,2022-04-18 00:06:10,60.7167,-46.0333,27.0,89,69,3.02,broken clouds
565,Prado,BR,2022-04-18 00:06:10,-17.3411,-39.2208,77.25,68,100,11.23,overcast clouds
566,Praia,CV,2022-04-18 00:06:11,14.9215,-23.5087,70.02,80,9,13.96,clear sky
567,Wajima,JP,2022-04-18 00:06:11,37.4,136.9,55.42,52,100,4.99,overcast clouds
568,Verkhoyansk,RU,2022-04-18 00:06:11,67.5447,133.385,14.74,81,60,2.68,broken clouds
569,Batagay,RU,2022-04-18 00:06:12,67.6333,134.6333,17.24,82,42,6.24,scattered clouds
570,Toropets,RU,2022-04-18 00:06:12,56.4978,31.6353,26.4,91,13,4.38,few clouds
571,Mier,MX,2022-04-18 00:06:12,26.4333,-99.15,95.65,33,17,13.42,few clouds
572,Te Anau,NZ,2022-04-18 00:06:12,-45.4167,167.7167,60.22,57,24,3.8,few clouds
573,Santa Maria,BR,2022-04-18 00:06:13,-29.6842,-53.8069,58.57,91,45,5.57,scattered clouds
574,Oktyabrskiy,RU,2022-04-18 00:06:13,54.4815,53.471,42.1,82,97,5.84,overcast clouds
575,Cabedelo,BR,2022-04-18 00:06:13,-6.9811,-34.8339,79.47,77,83,9.19,broken clouds
576,Goias,BR,2022-04-18 00:01:40,-15.5807,-49.6362,70.77,76,100,3.58,overcast clouds
577,Bibiani,GH,2022-04-18 00:06:14,6.4635,-2.3194,72.88,98,100,2.15,light rain
578,Worthington,US,2022-04-18 00:04:32,40.0931,-83.018,47.98,42,0,10.36,clear sky
579,Tuatapere,NZ,2022-04-18 00:06:14,-46.1333,167.6833,59.49,61,10,3.18,clear sky
580,Anadyr,RU,2022-04-18 00:06:14,64.75,177.4833,32.5,86,75,24.61,light snow
581,Tonstad,NO,2022-04-18 00:06:15,58.6626,6.7169,34.2,78,80,4.14,broken clouds
582,Sur,OM,2022-04-18 00:06:14,22.5667,59.5289,86.04,42,1,9.48,clear sky
583,Wakkanai,JP,2022-04-18 00:06:15,45.4094,141.6739,48.18,61,75,12.66,light intensity shower rain
584,Ivanava,BY,2022-04-18 00:06:15,52.1451,25.5365,31.59,79,43,7.47,scattered clouds
585,Hinton,CA,2022-04-18 00:06:16,53.4001,-117.5857,35.76,69,100,4.05,overcast clouds
586,Zhezkazgan,KZ,2022-04-18 00:06:16,47.8043,67.7144,55.6,63,100,14.34,overcast clouds
587,Juneau,US,2022-04-18 00:03:12,58.3019,-134.4197,46.4,56,75,6.91,broken clouds
588,Paamiut,GL,2022-04-18 00:06:17,61.994,-49.6678,25.84,84,97,1.12,overcast clouds
589,Solnechnyy,RU,2022-04-18 00:06:17,50.7214,136.6319,31.82,82,97,1.59,overcast clouds
590,Na Klang,TH,2022-04-18 00:06:17,17.3072,102.1889,76.51,82,75,3.83,light rain
591,San Andres,CO,2022-04-18 00:06:18,12.5847,-81.7006,82.42,74,20,6.91,few clouds
592,Mitsamiouli,KM,2022-04-18 00:06:18,-11.3847,43.2844,81.21,72,4,7.23,clear sky
593,Provins,FR,2022-04-18 00:06:19,48.5833,3.1667,47.25,77,78,7.27,broken clouds
594,Broken Hill,AU,2022-04-18 00:07:19,-31.95,141.4333,75.81,30,100,7.99,overcast clouds
595,Aripuana,BR,2022-04-18 00:07:19,-9.1667,-60.6333,72.99,98,77,2.48,broken clouds
596,Beloha,MG,2022-04-18 00:07:20,-25.1667,45.05,73.36,88,88,10.85,overcast clouds
597,Conde,BR,2022-04-18 00:07:20,-7.2597,-34.9075,78.26,89,20,4.61,few clouds
598,Marrakesh,MA,2022-04-18 00:07:20,31.6315,-8.0083,73.47,35,0,2.3,clear sky
599,Braco Do Norte,BR,2022-04-18 00:07:21,-28.275,-49.1656,62.42,86,82,1.12,broken clouds
600,Mujiayingzi,CN,2022-04-18 00:07:21,42.1167,118.7833,49.35,30,0,9.53,clear sky
601,Tumpat,MY,2022-04-18 00:07:21,6.1978,102.171,79.52,85,71,5.99,broken clouds
602,Nome,US,2022-04-18 00:07:22,64.5011,-165.4064,31.1,80,100,17.27,overcast clouds
603,Gaya,IN,2022-04-18 00:07:22,24.7833,85.0,80.49,12,0,7.05,clear sky
604,Kutum,SD,2022-04-18 00:07:22,14.2,24.6667,77.09,17,8,2.48,clear sky
605,Bang Racham,TH,2022-04-18 00:07:23,14.892,100.3173,85.17,71,81,2.75,broken clouds
606,Sao Filipe,CV,2022-04-18 00:07:23,14.8961,-24.4956,71.51,78,1,8.88,clear sky
607,New Kensington,US,2022-04-18 00:07:23,40.5698,-79.7648,44.94,40,6,1.99,clear sky
608,Dudinka,RU,2022-04-18 00:07:24,69.4058,86.1778,4.62,96,100,9.53,overcast clouds
609,Palmer,US,2022-04-18 00:07:24,42.1584,-72.3287,43.41,52,61,5.5,broken clouds
610,Borogontsy,RU,2022-04-18 00:07:24,62.6683,131.1683,30.56,73,42,10.76,scattered clouds
611,Beroroha,MG,2022-04-18 00:07:25,-21.6667,45.1667,72.72,75,35,3.85,scattered clouds
612,Pisco,PE,2022-04-18 00:07:25,-13.7,-76.2167,65.01,82,0,14.97,clear sky
613,Payson,US,2022-04-18 00:07:25,40.0444,-111.7321,61.92,34,0,5.75,clear sky
614,Saint-Andre-Avellin,CA,2022-04-18 00:07:25,45.7168,-75.066,41.92,51,67,9.73,broken clouds
615,Kataysk,RU,2022-04-18 00:07:26,56.289,62.5841,34.0,83,91,4.97,overcast clouds
616,Mareeba,AU,2022-04-18 00:07:26,-17.0,145.4333,79.66,73,99,4.97,overcast clouds
617,Santander,ES,2022-04-18 00:07:26,43.4647,-3.8044,56.46,89,100,5.75,overcast clouds
618,Moree,AU,2022-04-18 00:07:27,-29.4667,149.85,71.85,53,10,9.64,clear sky
619,Laguna,US,2022-04-18 00:07:27,38.421,-121.4238,74.95,24,0,10.36,clear sky
620,Prince Rupert,CA,2022-04-18 00:07:27,54.3161,-130.3201,46.98,52,19,5.1,few clouds
621,Berbera,SO,2022-04-18 00:07:28,10.4396,45.0143,81.18,80,10,0.47,clear sky
622,Coihaique,CL,2022-04-18 00:07:28,-45.5752,-72.0662,50.61,76,75,4.61,broken clouds
623,Madang,PG,2022-04-18 00:07:28,-5.2246,145.7966,83.01,77,84,1.39,broken clouds
624,Mont-De-Marsan,FR,2022-04-18 00:07:29,44.0,-0.6667,56.28,94,100,9.22,overcast clouds
625,Pangnirtung,CA,2022-04-18 00:07:29,66.1451,-65.7125,-4.23,100,100,6.2,overcast clouds
626,Balkhash,KZ,2022-04-18 00:07:29,46.844,74.9804,51.49,35,63,10.04,broken clouds
627,Khandbari,NP,2022-04-18 00:07:30,27.3747,87.2039,67.17,40,1,3.06,clear sky
628,Dongsheng,CN,2022-04-18 00:07:30,39.8161,109.9776,41.54,38,94,17.72,overcast clouds
629,Santa Cruz,BO,2022-04-18 00:07:30,-17.8,-63.1667,71.06,68,75,3.44,broken clouds
630,Huadian,CN,2022-04-18 00:07:30,42.9633,126.7478,47.5,42,80,10.38,broken clouds
631,Huanren,CN,2022-04-18 00:07:31,41.2647,125.3667,56.25,37,76,1.39,broken clouds
632,Namibe,AO,2022-04-18 00:07:31,-15.1961,12.1522,72.82,77,23,4.88,few clouds
633,Domoni,KM,2022-04-18 00:07:31,-12.2569,44.5319,77.95,86,18,3.71,few clouds
634,Noumea,NC,2022-04-18 00:06:00,-22.2763,166.4572,84.18,99,14,5.93,few clouds
635,Vidim,RU,2022-04-18 00:07:32,56.4088,103.1106,42.26,98,100,6.64,light rain
636,Rayong,TH,2022-04-18 00:07:32,12.8333,101.4333,84.79,99,98,1.28,overcast clouds
637,Balao,EC,2022-04-18 00:07:32,-2.9167,-79.8167,77.22,83,74,5.06,broken clouds
638,Panguna,PG,2022-04-18 00:07:33,-6.3164,155.4848,77.72,77,68,3.31,light rain
639,Ternate,ID,2022-04-18 00:07:33,0.8,127.4,82.49,77,63,4.81,broken clouds
640,Lamu,KE,2022-04-18 00:08:33,-2.2717,40.902,79.02,84,100,11.92,moderate rain
641,Abha,SA,2022-04-18 00:08:33,18.2164,42.5053,64.44,37,52,4.36,broken clouds
642,Lerwick,GB,2022-04-18 00:08:34,60.1545,-1.1494,46.4,84,99,21.99,overcast clouds
643,Abashiri,JP,2022-04-18 00:08:34,44.0213,144.2697,48.67,52,86,9.46,overcast clouds
644,Fiumicino,IT,2022-04-18 00:08:34,41.7675,12.2291,51.49,53,0,10.36,clear sky
645,Borzya,RU,2022-04-18 00:08:35,50.3833,116.5167,46.49,57,100,13.53,overcast clouds
646,Burla,IN,2022-04-18 00:08:35,21.5,83.8667,78.03,31,10,2.89,clear sky
647,Morro Bay,US,2022-04-18 00:03:38,35.3658,-120.8499,81.48,66,55,8.99,broken clouds
648,Boueni,YT,2022-04-18 00:08:35,-12.9025,45.0761,78.78,71,1,5.32,clear sky
649,Tashtyp,RU,2022-04-18 00:08:36,52.7939,89.8983,48.0,70,100,4.9,overcast clouds
650,Koster,ZA,2022-04-18 00:08:36,-25.863,26.8976,53.94,88,100,3.6,light rain
651,Mandalgovi,MN,2022-04-18 00:08:36,45.7625,106.2708,39.96,39,0,10.22,clear sky
652,Copalillo,MX,2022-04-18 00:08:36,18.0333,-99.1167,101.91,13,27,2.91,scattered clouds
653,Salta,AR,2022-04-18 00:05:43,-24.7859,-65.4117,57.58,80,47,1.52,scattered clouds
654,Manaure,CO,2022-04-18 00:08:37,11.7751,-72.4445,83.93,63,100,12.64,overcast clouds
655,Avera,US,2022-04-18 00:08:37,33.194,-82.5271,71.65,67,100,1.54,overcast clouds
656,Luorong,CN,2022-04-18 00:08:37,24.4058,109.6086,54.36,91,100,7.36,overcast clouds
657,Nazareno,MX,2022-04-18 00:08:38,25.3833,-103.4167,95.31,7,76,10.47,broken clouds
658,Puerto Carreno,CO,2022-04-18 00:08:38,6.189,-67.4859,79.18,83,26,7.56,scattered clouds
659,Grafton,US,2022-04-18 00:08:38,42.207,-71.6856,44.06,50,0,8.05,clear sky
660,Skovorodino,RU,2022-04-18 00:08:39,53.9833,123.9167,35.53,53,100,4.94,overcast clouds
661,Ust-Karsk,RU,2022-04-18 00:08:39,52.7011,118.8077,43.77,58,100,5.19,overcast clouds
662,Antofagasta,CL,2022-04-18 00:08:39,-23.65,-70.4,60.6,85,34,4.0,scattered clouds
663,Beisfjord,NO,2022-04-18 00:08:40,68.3751,17.5988,43.05,90,100,4.7,overcast clouds
664,Zaysan,KZ,2022-04-18 00:08:40,47.4667,84.8667,51.03,17,16,4.52,few clouds
665,Makakilo City,US,2022-04-18 00:08:40,21.3469,-158.0858,80.92,59,75,18.41,broken clouds
666,Whyalla,AU,2022-04-18 00:08:40,-33.0333,137.5833,64.29,88,75,8.05,light rain
667,Sarakhs,IR,2022-04-18 00:08:41,36.5449,61.1577,53.29,79,100,17.34,overcast clouds
668,Kerouane,GN,2022-04-18 00:08:41,9.2667,-9.0167,77.29,62,100,4.27,overcast clouds
669,Vieques,PR,2022-04-18 00:08:41,18.425,-65.8329,79.11,73,20,12.66,smoke
670,Islampur,IN,2022-04-18 00:08:42,26.2667,88.2,74.52,73,0,13.29,clear sky
671,Jinxiang,CN,2022-04-18 00:08:42,27.4327,120.6062,58.86,73,94,4.14,overcast clouds
672,Cap Malheureux,MU,2022-04-18 00:08:42,-19.9842,57.6142,75.47,91,11,5.01,few clouds
673,Labuan,MY,2022-04-18 00:08:43,5.2767,115.2417,80.71,79,85,5.84,overcast clouds
674,Lichinga,MZ,2022-04-18 00:08:43,-13.3128,35.2406,66.29,94,75,13.8,broken clouds
675,Madaoua,NE,2022-04-18 00:08:43,14.073,5.96,85.53,9,94,6.67,overcast clouds
676,Kurchum,KZ,2022-04-18 00:08:43,48.5722,83.6542,47.16,35,51,3.27,broken clouds
677,Thinadhoo,MV,2022-04-18 00:08:44,0.5333,72.9333,83.43,70,99,10.04,overcast clouds
678,Changping,CN,2022-04-18 00:08:44,40.2186,116.2197,56.84,31,76,4.92,broken clouds
679,Egersund,NO,2022-04-18 00:08:44,58.4513,5.9997,43.09,75,56,7.56,broken clouds
680,Pacaembu,BR,2022-04-18 00:08:45,-21.5622,-51.2606,63.91,69,0,6.89,clear sky
681,Ketchikan,US,2022-04-18 00:04:01,55.3422,-131.6461,50.47,32,20,6.91,few clouds
682,San Estanislao,CO,2022-04-18 00:08:45,10.3983,-75.1511,84.09,76,96,5.95,overcast clouds
683,Sinop,TR,2022-04-18 00:08:45,41.7711,34.8709,57.63,51,98,8.9,overcast clouds
684,Xining,CN,2022-04-18 00:07:07,36.6167,101.7667,34.95,50,47,1.88,scattered clouds
685,Fukue,JP,2022-04-18 00:08:46,32.6881,128.8419,61.09,41,99,1.74,overcast clouds
686,Kyshtovka,RU,2022-04-18 00:08:46,56.555,76.6271,31.15,86,26,4.47,scattered clouds
687,Marsh Harbour,BS,2022-04-18 00:05:33,26.5412,-77.0636,76.37,80,42,11.74,scattered clouds
